Ignore,Scene,Start,End,Caption
No,0,01:23:44.141,01:23:47.109,
No,0,01:23:47.519,01:23:53.741,
No,0,01:23:54.151,01:23:56.827,
No,0,01:23:57.237,01:24:00.497,
No,0,01:24:00.907,01:24:02.291,
No,0,01:24:02.701,01:24:10.382,
No,0,01:24:10.792,01:24:15.054,
No,0,01:24:15.464,01:24:16.472,
No,0,01:24:16.882,01:24:19.308,
No,0,01:24:19.718,01:24:22.061,
No,0,01:24:22.471,01:24:27.733,
No,0,01:24:28.143,01:24:29.943,
No,0,01:24:30.353,01:24:31.779,
No,0,01:24:32.189,01:24:33.739,
No,0,01:24:34.149,01:24:38.786,
No,0,01:24:39.196,01:24:42.498,
No,0,01:24:42.908,01:24:49.922,
No,0,01:24:50.332,01:24:52.508,
No,0,01:24:52.918,01:24:58.472,
No,0,01:24:58.882,01:25:00.766,
No,0,01:25:01.176,01:25:03.060,
No,0,01:25:03.470,01:25:05.604,
No,0,01:25:06.014,01:25:07.940,
No,0,01:25:08.350,01:25:11.485,
No,0,01:25:11.895,01:25:19.284,
No,0,01:25:19.694,01:25:22.538,
No,0,01:25:22.948,01:25:25.082,
No,0,01:25:25.492,01:25:32.881,
No,0,01:25:33.291,01:25:43.642,
No,0,01:25:44.052,01:25:49.148,
No,0,01:25:49.558,01:25:52.443,
No,0,01:25:52.853,01:25:54.695,
No,0,01:25:55.105,01:25:55.654,
No,0,01:25:56.064,01:25:59.074,
No,0,01:25:59.484,01:26:01.034,
No,0,01:26:01.444,01:26:02.828,
No,0,01:26:03.238,01:26:03.912,
No,0,01:26:04.322,01:26:07.416,
No,0,01:26:07.826,01:26:08.709,
No,0,01:26:09.119,01:26:11.461,
No,0,01:26:11.871,01:26:18.886,
No,0,01:26:19.296,01:26:20.762,
No,0,01:26:21.172,01:26:25.350,
No,0,01:26:25.760,01:26:32.274,
No,0,01:26:32.684,01:26:36.904,
No,0,01:26:37.314,01:26:41.742,
No,0,01:26:42.152,01:26:43.744,
No,0,01:26:44.154,01:26:48.290,
No,0,01:26:48.700,01:26:53.420,
No,0,01:26:53.830,01:26:55.964,
No,0,01:26:56.374,01:26:57.257,
No,0,01:26:57.667,01:26:59.968,
No,0,01:27:00.378,01:27:01.345,
No,0,01:27:01.755,01:27:03.180,
No,0,01:27:03.590,01:27:07.476,
No,0,01:27:07.886,01:27:10.729,
No,0,01:27:11.139,01:27:12.105,
No,0,01:27:12.515,01:27:13.482,
No,0,01:27:13.892,01:27:24.451,
No,0,01:27:24.861,01:27:27.037,
No,0,01:27:27.447,01:27:39.758,
No,0,01:27:40.168,01:27:45.347,
No,0,01:27:45.757,01:27:50.018,
No,0,01:27:50.428,01:27:56.942,
No,0,01:27:57.352,01:28:06.868,
No,0,01:28:07.278,01:28:11.832,
No,0,01:28:12.242,01:28:14.501,
No,0,01:28:14.911,01:28:18.672,
No,0,01:28:19.082,01:28:22.050,
No,0,01:28:22.460,01:28:25.429,
No,0,01:28:25.839,01:28:28.432,
No,0,01:28:28.842,01:28:30.058,
No,0,01:28:30.468,01:28:32.686,
No,0,01:28:33.096,01:28:35.147,
No,0,01:28:35.557,01:28:38.859,
No,0,01:28:39.269,01:28:40.193,
No,0,01:28:40.603,01:28:44.656,
No,0,01:28:45.066,01:28:46.908,
No,0,01:28:47.318,01:28:51.496,
No,0,01:28:51.906,01:28:55.751,
No,0,01:28:56.161,01:29:00.172,
No,0,01:29:00.582,01:29:02.632,
No,0,01:29:03.042,01:29:03.842,
No,0,01:29:04.252,01:29:04.968,
No,0,01:29:05.378,01:29:09.431,
No,0,01:29:09.841,01:29:11.641,
No,0,01:29:12.051,01:29:14.144,
No,0,01:29:14.554,01:29:17.022,
No,0,01:29:17.432,01:29:18.857,
No,0,01:29:19.267,01:29:20.734,
No,0,01:29:21.144,01:29:24.363,
No,0,01:29:24.773,01:29:27.657,
No,0,01:29:28.067,01:29:29.993,
No,0,01:29:30.403,01:29:33.997,
No,0,01:29:34.407,01:29:35.582,
No,0,01:29:35.992,01:29:38.293,
No,0,01:29:38.703,01:29:39.836,
No,0,01:29:40.246,01:29:42.047,
No,0,01:29:42.457,01:29:44.174,
No,0,01:29:44.584,01:29:45.801,
No,0,01:29:46.211,01:29:47.427,
No,0,01:29:47.837,01:29:50.347,
No,0,01:29:50.757,01:29:52.682,
No,0,01:29:53.092,01:29:54.101,
No,0,01:29:54.511,01:29:56.395,
No,0,01:29:56.805,01:29:57.479,
No,0,01:29:57.889,01:29:58.146,
No,0,01:29:58.556,01:29:58.688,
No,0,01:29:59.098,01:30:01.900,
No,0,01:30:02.310,01:30:03.151,
No,0,01:30:03.561,01:30:04.736,
No,0,01:30:05.146,01:30:06.029,
No,0,01:30:06.439,01:30:08.240,
No,0,01:30:08.650,01:30:09.908,
No,0,01:30:10.318,01:30:12.702,
No,0,01:30:13.112,01:30:15.497,
No,0,01:30:15.907,01:30:17.499,
No,0,01:30:17.909,01:30:23.088,
No,0,01:30:23.498,01:30:24.589,
No,0,01:30:24.999,01:30:28.427,
No,0,01:30:28.837,01:30:30.929,
No,0,01:30:31.339,01:30:31.888,
No,0,01:30:32.298,01:30:35.350,
No,0,01:30:35.760,01:30:37.269,
No,0,01:30:37.679,01:30:44.526,
No,0,01:30:44.936,01:30:47.529,
No,0,01:30:47.939,01:30:49.030,
No,0,01:30:49.440,01:30:50.157,
No,0,01:30:50.567,01:30:51.950,
No,0,01:30:52.360,01:30:53.201,
No,0,01:30:53.611,01:30:56.455,
No,0,01:30:56.865,01:30:58.457,
No,0,01:30:58.867,01:30:59.666,
No,0,01:31:00.076,01:31:01.209,
No,0,01:31:01.619,01:31:02.210,
No,0,01:31:02.620,01:31:04.546,
No,0,01:31:04.956,01:31:05.380,
No,0,01:31:05.790,01:31:06.923,
No,0,01:31:07.333,01:31:07.757,
No,0,01:31:08.167,01:31:08.967,
No,0,01:31:09.377,01:31:10.302,
No,0,01:31:10.712,01:31:11.136,
No,0,01:31:11.546,01:31:13.180,
No,0,01:31:13.590,01:31:14.723,
No,0,01:31:15.133,01:31:16.892,
No,0,01:31:17.302,01:31:17.976,
No,0,01:31:18.386,01:31:19.102,
No,0,01:31:19.512,01:31:20.770,
No,0,01:31:21.180,01:31:21.563,
No,0,01:31:21.973,01:31:22.189,
No,0,01:31:22.599,01:31:22.939,
No,0,01:31:23.349,01:31:24.274,
No,0,01:31:24.684,01:31:25.275,
No,0,01:31:25.685,01:31:26.735,
No,0,01:31:27.145,01:31:28.653,
No,0,01:31:29.063,01:31:30.989,
No,0,01:31:31.399,01:31:32.824,
No,0,01:31:33.234,01:31:34.910,
No,0,01:31:35.320,01:31:36.703,
No,0,01:31:37.113,01:31:39.164,
No,0,01:31:39.574,01:31:42.959,
No,0,01:31:43.369,01:31:46.838,
No,0,01:31:47.248,01:31:49.007,
No,0,01:31:49.417,01:31:51.384,
No,0,01:31:51.794,01:31:53.261,
No,0,01:31:53.671,01:31:55.847,
No,0,01:31:56.257,01:31:58.391,
No,0,01:31:58.801,01:32:00.852,
No,0,01:32:01.262,01:32:15.742,
No,0,01:32:16.152,01:32:24.918,
No,0,01:32:25.328,01:32:28.171,
No,0,01:32:28.581,01:32:35.011,
No,0,01:32:35.421,01:32:39.015,
No,0,01:32:39.425,01:32:42.352,
No,0,01:32:42.762,01:32:44.563,
No,0,01:32:44.973,01:32:59.911,
No,0,01:33:00.321,01:33:01.830,
No,0,01:33:02.240,01:33:02.831,
No,0,01:33:03.241,01:33:04.624,
No,0,01:33:05.034,01:33:06.084,
No,0,01:33:06.494,01:33:08.628,
No,0,01:33:09.038,01:33:09.546,
No,0,01:33:09.956,01:33:10.714,
No,0,01:33:11.124,01:33:11.590,
No,0,01:33:12.000,01:33:14.009,
No,0,01:33:14.419,01:33:15.760,
No,0,01:33:16.170,01:33:18.680,
No,0,01:33:19.090,01:33:21.308,
No,0,01:33:21.718,01:33:24.603,
No,0,01:33:25.013,01:33:27.063,
No,0,01:33:27.473,01:33:33.403,
No,0,01:33:33.813,01:33:37.115,
No,0,01:33:37.525,01:33:38.950,
No,0,01:33:39.360,01:33:41.077,
No,0,01:33:41.487,01:33:42.078,
No,0,01:33:42.488,01:33:43.872,
No,0,01:33:44.282,01:33:47.500,
No,0,01:33:47.910,01:33:48.460,
No,0,01:33:48.870,01:34:13.652,
No,0,01:34:14.062,01:34:14.861,
No,0,01:34:15.271,01:34:16.404,
No,0,01:34:16.814,01:34:18.073,
No,0,01:34:18.483,01:34:21.534,
No,0,01:34:21.944,01:34:22.160,
No,0,01:34:22.570,01:34:23.119,
No,0,01:34:23.529,01:34:26.998,
No,0,01:34:27.408,01:34:28.458,
No,0,01:34:28.868,01:34:30.960,
No,0,01:34:31.370,01:34:31.586,
No,0,01:34:31.996,01:34:33.171,
No,0,01:34:33.581,01:34:34.172,
No,0,01:34:34.582,01:34:35.006,
No,0,01:34:35.416,01:34:37.801,
No,0,01:34:38.211,01:34:40.011,
No,0,01:34:40.421,01:34:40.970,
No,0,01:34:41.380,01:34:44.933,
No,0,01:34:45.343,01:34:50.355,
No,0,01:34:50.765,01:34:52.190,
No,0,01:34:52.600,01:34:53.441,
No,0,01:34:53.851,01:34:56.528,
No,0,01:34:56.938,01:34:58.029,
No,0,01:34:58.439,01:35:00.740,
No,0,01:35:01.150,01:35:02.033,
No,0,01:35:02.443,01:35:04.411,
No,0,01:35:04.821,01:35:08.748,
No,0,01:35:09.158,01:35:10.208,
No,0,01:35:10.618,01:35:16.256,
No,0,01:35:16.666,01:35:18.007,
No,0,01:35:18.417,01:35:25.515,
No,0,01:35:25.925,01:35:27.684,
No,0,01:35:28.094,01:35:29.853,
No,0,01:35:30.263,01:35:38.528,
No,0,01:35:38.938,01:35:42.282,
No,0,01:35:42.692,01:35:43.616,
No,0,01:35:44.026,01:35:46.161,
No,0,01:35:46.571,01:35:46.828,
No,0,01:35:47.238,01:35:48.079,
No,0,01:35:48.489,01:35:51.583,
No,0,01:35:51.993,01:35:58.673,
No,0,01:35:59.083,01:35:59.924,
No,0,01:36:00.334,01:36:03.970,
No,0,01:36:04.380,01:36:05.638,
No,0,01:36:06.048,01:36:06.556,
No,0,01:36:06.966,01:36:07.599,
No,0,01:36:08.009,01:36:08.975,
No,0,01:36:09.385,01:36:15.648,
No,0,01:36:16.058,01:36:20.612,
No,0,01:36:21.022,01:36:23.490,
No,0,01:36:23.900,01:36:29.746,
No,0,01:36:30.156,01:36:33.333,
No,0,01:36:33.743,01:36:37.504,
No,0,01:36:37.914,01:36:43.843,
No,0,01:36:44.253,01:36:48.306,
No,0,01:36:48.716,01:36:52.644,
No,0,01:36:53.054,01:36:55.647,
No,0,01:36:56.057,01:37:00.777,
No,0,01:37:01.187,01:37:03.947,
No,0,01:37:04.357,01:37:09.911,
No,0,01:37:10.321,01:37:11.955,
No,0,01:37:12.365,01:37:13.289,
No,0,01:37:13.699,01:37:15.124,
No,0,01:37:15.534,01:37:16.292,
No,0,01:37:16.702,01:37:16.918,
No,0,01:37:17.328,01:37:17.752,
No,0,01:37:18.162,01:37:20.004,
No,0,01:37:20.414,01:37:21.714,
No,0,01:37:22.124,01:37:22.465,
No,0,01:37:22.875,01:37:23.508,
No,0,01:37:23.918,01:37:25.009,
No,0,01:37:25.419,01:37:26.886,
No,0,01:37:27.296,01:37:28.304,
No,0,01:37:28.714,01:37:33.726,
No,0,01:37:34.136,01:37:35.270,
No,0,01:37:35.680,01:37:37.480,
No,0,01:37:37.890,01:37:38.439,
No,0,01:37:38.849,01:37:40.900,
No,0,01:37:41.310,01:37:43.236,
No,0,01:37:43.646,01:37:46.573,
No,0,01:37:46.983,01:37:52.787,
No,0,01:37:53.197,01:37:55.540,
No,0,01:37:55.950,01:38:05.592,
No,0,01:38:06.002,01:38:07.886,
No,0,01:38:08.296,01:38:10.513,
No,0,01:38:10.923,01:38:12.056,
No,0,01:38:12.466,01:38:14.517,
No,0,01:38:14.927,01:38:16.269,
No,0,01:38:16.679,01:38:18.980,
No,0,01:38:19.390,01:38:20.356,
No,0,01:38:20.766,01:38:22.442,
No,0,01:38:22.852,01:38:23.902,
No,0,01:38:24.312,01:38:25.612,
No,0,01:38:26.022,01:38:27.697,
No,0,01:38:28.107,01:38:28.573,
No,0,01:38:28.983,01:38:29.657,
No,0,01:38:30.067,01:38:30.491,
No,0,01:38:30.901,01:38:34.454,
No,0,01:38:34.864,01:38:35.997,
No,0,01:38:36.407,01:38:43.129,
No,0,01:38:43.539,01:38:45.548,
No,0,01:38:45.958,01:38:49.302,
No,0,01:38:49.712,01:38:51.387,
No,0,01:38:51.797,01:38:54.599,
No,0,01:38:55.009,01:38:56.309,
No,0,01:38:56.719,01:39:06.402,
No,0,01:39:06.812,01:39:08.863,
No,0,01:39:09.273,01:39:11.240,
No,0,01:39:11.650,01:39:12.242,
No,0,01:39:12.652,01:39:13.660,
No,0,01:39:14.070,01:39:14.953,
No,0,01:39:15.363,01:39:15.745,
No,0,01:39:16.155,01:39:16.871,
No,0,01:39:17.281,01:39:17.997,
No,0,01:39:18.407,01:39:19.457,
No,0,01:39:19.867,01:39:20.416,
No,0,01:39:20.826,01:39:21.125,
No,0,01:39:21.535,01:39:22.126,
No,0,01:39:22.536,01:39:22.961,
No,0,01:39:23.371,01:39:23.920,
No,0,01:39:24.330,01:39:24.879,
No,0,01:39:25.289,01:39:28.800,
No,0,01:39:29.210,01:39:30.718,
No,0,01:39:31.128,01:39:32.303,
No,0,01:39:32.713,01:39:33.304,
No,0,01:39:33.714,01:39:34.639,
No,0,01:39:35.049,01:39:35.640,
No,0,01:39:36.050,01:39:36.432,
No,0,01:39:36.842,01:39:38.226,
No,0,01:39:38.636,01:39:40.061,
No,0,01:39:40.471,01:39:49.570,
No,0,01:39:49.980,01:39:51.114,
No,0,01:39:51.524,01:39:57.662,
No,0,01:39:58.072,01:40:01.165,
No,0,01:40:01.575,01:40:03.167,
No,0,01:40:03.577,01:40:06.170,
No,0,01:40:06.580,01:40:11.134,
No,0,01:40:11.544,01:40:12.093,
No,0,01:40:12.503,01:40:13.636,
No,0,01:40:14.046,01:40:15.596,
No,0,01:40:16.006,01:40:17.306,
No,0,01:40:17.716,01:40:18.391,
No,0,01:40:18.801,01:40:19.600,
No,0,01:40:20.010,01:40:23.187,
No,0,01:40:23.597,01:40:23.813,
No,0,01:40:24.223,01:40:24.647,
No,0,01:40:25.057,01:40:26.274,
No,0,01:40:26.684,01:40:32.530,
No,0,01:40:32.940,01:40:35.533,
No,0,01:40:35.943,01:40:37.493,
No,0,01:40:37.903,01:40:38.703,
No,0,01:40:39.113,01:40:40.747,
No,0,01:40:41.157,01:40:42.081,
No,0,01:40:42.491,01:40:44.000,
No,0,01:40:44.410,01:40:45.126,
No,0,01:40:45.536,01:40:46.878,
No,0,01:40:47.288,01:40:49.630,
No,0,01:40:50.040,01:40:51.674,
No,0,01:40:52.084,01:40:53.217,
No,0,01:40:53.627,01:40:56.304,
No,0,01:40:56.714,01:40:58.181,
No,0,01:40:58.591,01:41:00.767,
No,0,01:41:01.177,01:41:02.435,
No,0,01:41:02.845,01:41:05.146,
No,0,01:41:05.556,01:41:07.982,
No,0,01:41:08.392,01:41:10.276,
No,0,01:41:10.686,01:41:14.864,
No,0,01:41:15.274,01:41:16.365,
No,0,01:41:16.775,01:41:17.700,
No,0,01:41:18.110,01:41:19.952,
No,0,01:41:20.362,01:41:22.914,
No,0,01:41:23.324,01:41:24.540,
No,0,01:41:24.950,01:41:26.375,
No,0,01:41:26.785,01:41:29.295,
No,0,01:41:29.705,01:41:30.254,
No,0,01:41:30.664,01:41:31.964,
No,0,01:41:32.374,01:41:33.216,
No,0,01:41:33.626,01:41:35.676,
No,0,01:41:36.086,01:41:40.973,
No,0,01:41:41.383,01:41:44.602,
No,0,01:41:45.012,01:41:51.901,
No,0,01:41:52.311,01:41:57.782,
No,0,01:41:58.192,01:42:01.953,
No,0,01:42:02.363,01:42:03.496,
No,0,01:42:03.906,01:42:09.460,
No,0,01:42:09.870,01:42:15.883,
No,0,01:42:16.293,01:42:23.307,
No,0,01:42:23.717,01:42:28.146,
No,0,01:42:28.556,01:42:33.192,
No,0,01:42:33.602,01:42:37.905,
No,0,01:42:38.315,01:42:39.532,
No,0,01:42:39.942,01:42:40.783,
No,0,01:42:41.193,01:42:51.127,
No,0,01:42:51.537,01:42:56.007,
No,0,01:42:56.417,01:42:57.800,
No,0,01:42:58.210,01:42:59.343,
No,0,01:42:59.753,01:43:00.761,
No,0,01:43:01.171,01:43:01.971,
No,0,01:43:02.381,01:43:03.139,
No,0,01:43:03.549,01:43:04.390,
No,0,01:43:04.800,01:43:05.600,
No,0,01:43:06.010,01:43:08.561,
No,0,01:43:08.971,01:43:12.190,
No,0,01:43:12.600,01:43:14.192,
No,0,01:43:14.602,01:43:18.905,
No,0,01:43:19.315,01:43:22.325,
No,0,01:43:22.735,01:43:24.493,
No,0,01:43:24.903,01:43:26.913,
No,0,01:43:27.323,01:43:28.289,
No,0,01:43:28.699,01:43:30.708,
No,0,01:43:31.118,01:43:34.879,
No,0,01:43:35.289,01:43:40.635,
No,0,01:43:41.045,01:43:43.387,
No,0,01:43:43.797,01:43:45.973,
No,0,01:43:46.383,01:43:53.147,
No,0,01:43:53.557,01:43:55.066,
No,0,01:43:55.476,01:43:56.567,
No,0,01:43:56.977,01:43:58.945,
No,0,01:43:59.355,01:44:01.697,
No,0,01:44:02.107,01:44:03.366,
No,0,01:44:03.776,01:44:07.495,
No,0,01:44:07.905,01:44:11.249,
No,0,01:44:11.659,01:44:15.253,
No,0,01:44:15.663,01:44:17.463,
No,0,01:44:17.873,01:44:20.591,
No,0,01:44:21.001,01:44:22.343,
No,0,01:44:22.753,01:44:23.719,
No,0,01:44:24.129,01:44:27.056,
No,0,01:44:27.466,01:44:29.517,
No,0,01:44:29.927,01:44:34.730,
No,0,01:44:35.140,01:44:36.440,
No,0,01:44:36.850,01:44:37.900,
No,0,01:44:38.310,01:44:43.197,
No,0,01:44:43.607,01:44:49.370,
No,0,01:44:49.780,01:44:52.832,
No,0,01:44:53.242,01:44:54.458,
No,0,01:44:54.868,01:44:57.837,
No,0,01:44:58.247,01:44:59.422,
No,0,01:44:59.832,01:45:01.632,
No,0,01:45:02.042,01:45:04.593,
No,0,01:45:05.003,01:45:06.345,
No,0,01:45:06.755,01:45:07.388,
No,0,01:45:07.798,01:45:10.224,
No,0,01:45:10.634,01:45:11.267,
No,0,01:45:11.677,01:45:12.727,
No,0,01:45:13.137,01:45:13.811,
No,0,01:45:14.221,01:45:15.896,
No,0,01:45:16.306,01:45:16.981,
No,0,01:45:17.391,01:45:18.190,
No,0,01:45:18.600,01:45:19.650,
No,0,01:45:20.060,01:45:20.484,
No,0,01:45:20.894,01:45:21.694,
No,0,01:45:22.104,01:45:22.695,
No,0,01:45:23.105,01:45:24.697,
No,0,01:45:25.107,01:45:25.364,
No,0,01:45:25.774,01:45:25.990,
No,0,01:45:26.400,01:45:27.283,
No,0,01:45:27.693,01:45:29.368,
No,0,01:45:29.778,01:45:30.411,
No,0,01:45:30.821,01:45:32.830,
No,0,01:45:33.240,01:45:35.124,
No,0,01:45:35.534,01:45:36.667,
No,0,01:45:37.077,01:45:37.460,
No,0,01:45:37.870,01:45:39.003,
No,0,01:45:39.413,01:45:40.463,
No,0,01:45:40.873,01:45:44.300,
No,0,01:45:44.710,01:45:45.634,
No,0,01:45:46.044,01:45:49.555,
No,0,01:45:49.965,01:45:50.973,
No,0,01:45:51.383,01:45:52.391,
No,0,01:45:52.801,01:45:54.435,
No,0,01:45:54.845,01:45:55.936,
No,0,01:45:56.346,01:46:00.107,
No,0,01:46:00.517,01:46:01.567,
No,0,01:46:01.977,01:46:04.653,
No,0,01:46:05.063,01:46:05.905,
No,0,01:46:06.315,01:46:07.114,
No,0,01:46:07.524,01:46:09.617,
No,0,01:46:10.027,01:46:12.703,
No,0,01:46:13.113,01:46:14.580,
No,0,01:46:14.990,01:46:20.669,
No,0,01:46:21.079,01:46:21.754,
No,0,01:46:22.164,01:46:23.506,
No,0,01:46:23.916,01:46:24.840,
No,0,01:46:25.250,01:46:29.387,
No,0,01:46:29.797,01:46:31.389,
No,0,01:46:31.799,01:46:32.681,
No,0,01:46:33.091,01:46:34.725,
No,0,01:46:35.135,01:46:35.393,
No,0,01:46:35.803,01:46:36.352,
No,0,01:46:36.762,01:46:37.186,
No,0,01:46:37.596,01:46:38.187,
No,0,01:46:38.597,01:46:39.772,
No,0,01:46:40.182,01:46:42.942,
No,0,01:46:43.352,01:46:44.276,
No,0,01:46:44.686,01:46:46.278,
No,0,01:46:46.688,01:46:50.116,
No,0,01:46:50.526,01:46:50.991,
No,0,01:46:51.401,01:46:53.244,
No,0,01:46:53.654,01:46:57.164,
No,0,01:46:57.574,01:47:00.084,
No,0,01:47:00.494,01:47:01.460,
No,0,01:47:01.870,01:47:04.088,
No,0,01:47:04.498,01:47:05.965,
No,0,01:47:06.375,01:47:09.093,
No,0,01:47:09.503,01:47:10.219,
No,0,01:47:10.629,01:47:13.013,
No,0,01:47:13.423,01:47:14.890,
No,0,01:47:15.300,01:47:16.892,
No,0,01:47:17.302,01:47:18.853,
No,0,01:47:19.263,01:47:22.148,
No,0,01:47:22.558,01:47:27.445,
No,0,01:47:27.855,01:47:30.739,
No,0,01:47:31.149,01:47:32.116,
No,0,01:47:32.526,01:47:33.325,
No,0,01:47:33.735,01:47:35.953,
No,0,01:47:36.363,01:47:39.623,
No,0,01:47:40.033,01:47:42.042,
No,0,01:47:42.452,01:47:44.503,
No,0,01:47:44.913,01:47:46.005,
No,0,01:47:46.415,01:47:46.714,
No,0,01:47:47.124,01:47:48.507,
No,0,01:47:48.917,01:47:50.092,
No,0,01:47:50.502,01:47:51.093,
No,0,01:47:51.503,01:47:54.430,
No,0,01:47:54.840,01:47:56.015,
No,0,01:47:56.425,01:47:59.226,
No,0,01:47:59.636,01:48:05.608,
No,0,01:48:06.018,01:48:07.902,
No,0,01:48:08.312,01:48:09.904,
No,0,01:48:10.314,01:48:12.114,
No,0,01:48:12.524,01:48:16.285,
No,0,01:48:16.695,01:48:17.828,
No,0,01:48:18.238,01:48:18.871,
No,0,01:48:19.281,01:48:19.955,
No,0,01:48:20.365,01:48:21.415,
No,0,01:48:21.825,01:48:22.333,
No,0,01:48:22.743,01:48:24.335,
No,0,01:48:24.745,01:48:26.921,
No,0,01:48:27.331,01:48:28.088,
No,0,01:48:28.498,01:48:29.381,
No,0,01:48:29.791,01:48:30.633,
No,0,01:48:31.043,01:48:38.057,
No,0,01:48:38.467,01:48:39.642,
No,0,01:48:40.052,01:48:42.436,
No,0,01:48:42.846,01:48:49.276,
No,0,01:48:49.686,01:48:53.197,
No,0,01:48:53.607,01:48:56.367,
No,0,01:48:56.777,01:49:00.579,
No,0,01:49:00.989,01:49:01.872,
No,0,01:49:02.282,01:49:10.923,
No,0,01:49:11.333,01:49:40.995,
No,0,01:49:41.405,01:49:42.746,
No,0,01:49:43.156,01:49:48.502,
No,0,01:49:48.912,01:49:53.674,
No,0,01:49:54.084,01:49:54.466,
No,0,01:49:54.876,01:49:55.009,
No,0,01:49:55.419,01:49:55.551,
No,0,01:49:55.961,01:49:57.011,
No,0,01:49:57.421,01:49:58.804,
No,0,01:49:59.214,01:50:00.681,
Yes,0,01:50:01.091,01:55:34.890,
Yes,0,01:55:35.300,01:55:41.104,
Yes,0,01:55:41.514,01:55:54.117,
